month,ts,record_type,KWH,meter_id
2,20220221043000,MEPMD01,0.3774,2141779855
2,20220218070000,MEPMD01,0.3438,2141779855
2,20220227230000,MEPMD01,0.3366,2141779855
2,20220219031500,MEPMD01,0.3702,2141779855
2,20220208080000,MEPMD01,0.3612,2141779855
2,20220219214500,MEPMD01,0.4362,2141779855
2,20220220114500,MEPMD01,0.3186,2141779855
2,20220219020000,MEPMD01,0.3876,2141779855
2,20220223093000,MEPMD01,0.3426,2141779855
2,20220222134500,MEPMD01,0.2736,2141779855
2,20220224101500,MEPMD01,0.3,2141779855
2,20220218060000,MEPMD01,0.3438,2141779855
2,20220227120000,MEPMD01,0.3648,2141779855
2,20220204161500,MEPMD01,0.3906,2141779855
2,20220217071500,MEPMD01,0.4134,2141779855
2,20220218104500,MEPMD01,0.3306,2141779855
2,20220215213000,MEPMD01,0.4332,2141779855
2,20220210040000,MEPMD01,0.3216,2141779855
2,20220220061500,MEPMD01,0.3876,2141779855
2,20220226030000,MEPMD01,0.3564,2141779855
2,20220204013000,MEPMD01,0.429,2141779855
2,20220212000000,MEPMD01,0.4188,2141779855
2,20220207171500,MEPMD01,0.3648,2141779855
2,20220225070000,MEPMD01,0.3234,2141779855
2,20220224130000,MEPMD01,0.3708,2141779855
2,20220204021500,MEPMD01,0.399,2141779855
2,20220223123000,MEPMD01,0.4812,2141779855
2,20220218171500,MEPMD01,0.2724,2141779855
2,20220207003000,MEPMD01,0.3696,2141779855
2,20220210184500,MEPMD01,0.3102,2141779855
2,20220207000000,MEPMD01,0.3864,2141779855
2,20220209203000,MEPMD01,0.3222,2141779855
2,20220219191500,MEPMD01,0.6432,2141779855
2,20220225001500,MEPMD01,0.426,2141779855
2,20220205174500,MEPMD01,0.333,2141779855
2,20220221100000,MEPMD01,0.2568,2141779855
2,20220215111500,MEPMD01,0.3558,2141779855
2,20220214183000,MEPMD01,0.474,2141779855
2,20220217194500,MEPMD01,0.3768,2141779855
2,20220207170000,MEPMD01,0.4116,2141779855
2,20220215071500,MEPMD01,0.3474,2141779855
2,20220220021500,MEPMD01,0.375,2141779855
2,20220222083000,MEPMD01,0.27,2141779855
2,20220201040000,MEPMD01,0.4104,2141779855
2,20220220034500,MEPMD01,0.495,2141779855
2,20220224020000,MEPMD01,0.3618,2141779855
2,20220203033000,MEPMD01,0.36,2141779855
2,20220224144500,MEPMD01,0.4248,2141779855
2,20220209230000,MEPMD01,0.3714,2141779855
2,20220204194500,MEPMD01,0.4326,2141779855
2,20220223174500,MEPMD01,0.267,2141779855
2,20220224064500,MEPMD01,0.3744,2141779855
2,20220207024500,MEPMD01,0.348,2141779855
2,20220208181500,MEPMD01,0.579,2141779855
2,20220225054500,MEPMD01,0.3894,2141779855
2,20220213121500,MEPMD01,0.3474,2141779855
2,20220205090000,MEPMD01,0.3,2141779855
2,20220212013000,MEPMD01,0.4044,2141779855
2,20220215141500,MEPMD01,0.414,2141779855
2,20220222014500,MEPMD01,0.3474,2141779855
2,20220218100000,MEPMD01,0.3366,2141779855
2,20220217011500,MEPMD01,0.4476,2141779855
2,20220216093000,MEPMD01,0.315,2141779855
2,20220208013000,MEPMD01,0.378,2141779855
2,20220227074500,MEPMD01,0.2664,2141779855
2,20220227003000,MEPMD01,0.3714,2141779855
2,20220203063000,MEPMD01,0.5142,2141779855
2,20220223034500,MEPMD01,0.3798,2141779855
2,20220209053000,MEPMD01,0.3258,2141779855
2,20220223180000,MEPMD01,0.3054,2141779855
2,20220215190000,MEPMD01,0.519,2141779855
2,20220220233000,MEPMD01,0.3708,2141779855
2,20220206074500,MEPMD01,0.4236,2141779855
2,20220218193000,MEPMD01,0.6756,2141779855
2,20220208113000,MEPMD01,0.4956,2141779855
2,20220212191500,MEPMD01,0.5058,2141779855
2,20220204000000,MEPMD01,0.42,2141779855
2,20220210000000,MEPMD01,0.3612,2141779855
2,20220220160000,MEPMD01,0.4626,2141779855
2,20220222233000,MEPMD01,0.4212,2141779855
2,20220218161500,MEPMD01,0.4272,2141779855
2,20220228144500,MEPMD01,0.345,2141779855
2,20220207053000,MEPMD01,0.351,2141779855
2,20220227174500,MEPMD01,0.363,2141779855
2,20220201134500,MEPMD01,0.3522,2141779855
2,20220208133000,MEPMD01,0.3768,2141779855
2,20220217070000,MEPMD01,0.4662,2141779855
2,20220224181500,MEPMD01,0.4518,2141779855
2,20220227180000,MEPMD01,0.3654,2141779855
2,20220221000000,MEPMD01,0.324,2141779855
2,20220217160000,MEPMD01,0.369,2141779855
2,20220213191500,MEPMD01,0.4392,2141779855
2,20220224051500,MEPMD01,0.3246,2141779855
2,20220217131500,MEPMD01,0.339,2141779855
2,20220213063000,MEPMD01,0.3924,2141779855
2,20220212020000,MEPMD01,0.4026,2141779855
2,20220201043000,MEPMD01,0.3792,2141779855
2,20220226010000,MEPMD01,0.3516,2141779855
2,20220214140000,MEPMD01,0.3948,2141779855
2,20220219140000,MEPMD01,0.312,2141779855
2,20220220184500,MEPMD01,0.3876,2141779855
2,20220221041500,MEPMD01,0.3576,2141779855
2,20220226190000,MEPMD01,0.4152,2141779855
2,20220217010000,MEPMD01,0.444,2141779855
2,20220213040000,MEPMD01,0.3684,2141779855
2,20220225084500,MEPMD01,0.3816,2141779855
2,20220211113000,MEPMD01,0.5034,2141779855
2,20220216124500,MEPMD01,0.417,2141779855
2,20220213041500,MEPMD01,0.453,2141779855
2,20220212144500,MEPMD01,0.3576,2141779855
2,20220205184500,MEPMD01,0.468,2141779855
2,20220213090000,MEPMD01,0.3162,2141779855
2,20220222214500,MEPMD01,0.3912,2141779855
2,20220214190000,MEPMD01,0.4278,2141779855
2,20220203054500,MEPMD01,0.4506,2141779855
2,20220223023000,MEPMD01,0.3684,2141779855
2,20220217114500,MEPMD01,0.48,2141779855
2,20220217001500,MEPMD01,0.4368,2141779855
2,20220203221500,MEPMD01,0.516,2141779855
2,20220211134500,MEPMD01,0.417,2141779855
2,20220204181500,MEPMD01,0.4506,2141779855
2,20220219040000,MEPMD01,0.4524,2141779855
2,20220218220000,MEPMD01,0.4614,2141779855
2,20220226210000,MEPMD01,0.384,2141779855
2,20220221230000,MEPMD01,0.4266,2141779855
2,20220227040000,MEPMD01,0.3912,2141779855
2,20220209153000,MEPMD01,0.3126,2141779855
2,20220214001500,MEPMD01,0.411,2141779855
2,20220227100000,MEPMD01,0.2814,2141779855
2,20220222153000,MEPMD01,0.4164,2141779855
2,20220211181500,MEPMD01,0.297,2141779855
2,20220215103000,MEPMD01,0.3756,2141779855
2,20220221181500,MEPMD01,0.4914,2141779855
2,20220206124500,MEPMD01,0.342,2141779855
2,20220218224500,MEPMD01,0.4086,2141779855
2,20220211220000,MEPMD01,0.4218,2141779855
2,20220222224500,MEPMD01,0.4314,2141779855
2,20220222184500,MEPMD01,0.3804,2141779855
2,20220206100000,MEPMD01,0.4068,2141779855
2,20220213164500,MEPMD01,0.2946,2141779855
2,20220210004500,MEPMD01,0.3504,2141779855
2,20220221180000,MEPMD01,0.4896,2141779855
2,20220219160000,MEPMD01,0.2724,2141779855
2,20220219234500,MEPMD01,0.435,2141779855
2,20220216014500,MEPMD01,0.3936,2141779855
2,20220204010000,MEPMD01,0.4014,2141779855
2,20220222221500,MEPMD01,0.3948,2141779855
2,20220209021500,MEPMD01,0.3546,2141779855
2,20220216174500,MEPMD01,0.3366,2141779855
2,20220209100000,MEPMD01,0.273,2141779855
2,20220201034500,MEPMD01,0.462,2141779855
2,20220207143000,MEPMD01,0.3396,2141779855
2,20220203020000,MEPMD01,0.3918,2141779855
2,20220219000000,MEPMD01,0.4254,2141779855
2,20220205074500,MEPMD01,0.3996,2141779855
2,20220223143000,MEPMD01,0.3078,2141779855
2,20220212050000,MEPMD01,0.3336,2141779855
2,20220228043000,MEPMD01,0.3534,2141779855
2,20220221123000,MEPMD01,0.4308,2141779855
2,20220203131500,MEPMD01,0.4338,2141779855
2,20220215120000,MEPMD01,0.3996,2141779855
2,20220203041500,MEPMD01,0.351,2141779855
2,20220211224500,MEPMD01,0.4278,2141779855
2,20220221020000,MEPMD01,0.3534,2141779855
2,20220210124500,MEPMD01,0.2808,2141779855
2,20220210203000,MEPMD01,0.3918,2141779855
2,20220211083000,MEPMD01,0.3006,2141779855
2,20220206233000,MEPMD01,0.3648,2141779855
2,20220206213000,MEPMD01,0.399,2141779855
2,20220213100000,MEPMD01,0.3132,2141779855
2,20220203173000,MEPMD01,0.3264,2141779855
2,20220217083000,MEPMD01,0.4176,2141779855
2,20220212090000,MEPMD01,0.3102,2141779855
2,20220215101500,MEPMD01,0.4086,2141779855
2,20220209103000,MEPMD01,0.2994,2141779855
2,20220211193000,MEPMD01,0.5304,2141779855
2,20220222193000,MEPMD01,0.4974,2141779855
2,20220225014500,MEPMD01,0.3354,2141779855
2,20220210133000,MEPMD01,0.2892,2141779855
2,20220206194500,MEPMD01,0.4452,2141779855
2,20220202221500,MEPMD01,0.4458,2141779855
2,20220225203000,MEPMD01,0.4488,2141779855
2,20220221134500,MEPMD01,0.3144,2141779855
2,20220219004500,MEPMD01,0.4332,2141779855
2,20220201150000,MEPMD01,0.3252,2141779855
2,20220216083000,MEPMD01,0.2778,2141779855
2,20220206161500,MEPMD01,0.2628,2141779855
2,20220208061500,MEPMD01,0.3786,2141779855
2,20220206174500,MEPMD01,0.327,2141779855
2,20220218114500,MEPMD01,0.387,2141779855
2,20220206050000,MEPMD01,0.3498,2141779855
2,20220217050000,MEPMD01,0.3936,2141779855
2,20220211180000,MEPMD01,0.3306,2141779855
2,20220220121500,MEPMD01,0.3444,2141779855
2,20220210043000,MEPMD01,0.4566,2141779855
2,20220224150000,MEPMD01,0.3264,2141779855
2,20220222081500,MEPMD01,0.2766,2141779855
2,20220204231500,MEPMD01,0.4698,2141779855
2,20220225081500,MEPMD01,0.3702,2141779855
2,20220224210000,MEPMD01,0.3918,2141779855
2,20220209191500,MEPMD01,0.3612,2141779855
2,20220204203000,MEPMD01,0.4476,2141779855
2,20220206103000,MEPMD01,0.36,2141779855
2,20220225080000,MEPMD01,0.375,2141779855
2,20220222001500,MEPMD01,0.3816,2141779855
2,20220214044500,MEPMD01,0.3384,2141779855
2,20220216120000,MEPMD01,0.5808,2141779855
2,20220209070000,MEPMD01,0.369,2141779855
2,20220207151500,MEPMD01,0.3648,2141779855
2,20220228154500,MEPMD01,0.3504,2141779855
2,20220225034500,MEPMD01,0.3636,2141779855
2,20220227160000,MEPMD01,0.339,2141779855
2,20220228131500,MEPMD01,0.4812,2141779855
2,20220227101500,MEPMD01,0.3396,2141779855
2,20220210054500,MEPMD01,0.3342,2141779855
2,20220202121500,MEPMD01,0.4002,2141779855
2,20220205044500,MEPMD01,0.4608,2141779855
2,20220217104500,MEPMD01,0.3018,2141779855
2,20220214104500,MEPMD01,0.4782,2141779855
2,20220208041500,MEPMD01,0.3318,2141779855
2,20220222093000,MEPMD01,0.2562,2141779855
2,20220219221500,MEPMD01,0.4026,2141779855
2,20220203214500,MEPMD01,0.4842,2141779855
2,20220206163000,MEPMD01,0.2676,2141779855
2,20220204081500,MEPMD01,0.3312,2141779855
2,20220214221500,MEPMD01,0.45,2141779855
2,20220214220000,MEPMD01,0.4404,2141779855
2,20220216104500,MEPMD01,0.33,2141779855
2,20220218020000,MEPMD01,0.3642,2141779855
2,20220131230000,MEPMD01,0.3966,2141779855
2,20220211201500,MEPMD01,0.4212,2141779855
2,20220223044500,MEPMD01,0.3468,2141779855
2,20220201174500,MEPMD01,0.2454,2141779855
2,20220216080000,MEPMD01,0.297,2141779855
2,20220209211500,MEPMD01,0.3492,2141779855
2,20220221204500,MEPMD01,0.4308,2141779855
2,20220222131500,MEPMD01,0.3012,2141779855
2,20220208010000,MEPMD01,0.4428,2141779855
2,20220223151500,MEPMD01,0.3444,2141779855
2,20220224053000,MEPMD01,0.3342,2141779855
2,20220223043000,MEPMD01,0.3408,2141779855
2,20220215093000,MEPMD01,0.3264,2141779855
2,20220217101500,MEPMD01,0.3048,2141779855
2,20220227140000,MEPMD01,0.3828,2141779855
2,20220226114500,MEPMD01,0.333,2141779855
2,20220227161500,MEPMD01,0.3516,2141779855
2,20220211094500,MEPMD01,0.378,2141779855
2,20220211011500,MEPMD01,0.3732,2141779855
2,20220203040000,MEPMD01,0.3498,2141779855
2,20220208050000,MEPMD01,0.3528,2141779855
2,20220225204500,MEPMD01,0.4476,2141779855
2,20220225231500,MEPMD01,0.4218,2141779855
2,20220203163000,MEPMD01,0.363,2141779855
2,20220131234500,MEPMD01,0.3762,2141779855
2,20220219104500,MEPMD01,0.2928,2141779855
2,20220203044500,MEPMD01,0.3672,2141779855
2,20220220200000,MEPMD01,0.3882,2141779855
2,20220224173000,MEPMD01,0.2718,2141779855
2,20220220203000,MEPMD01,0.3018,2141779855
2,20220206053000,MEPMD01,0.33,2141779855
2,20220228133000,MEPMD01,0.3666,2141779855
2,20220221150000,MEPMD01,0.2988,2141779855
2,20220220173000,MEPMD01,0.261,2141779855
2,20220223170000,MEPMD01,0.2676,2141779855
2,20220226083000,MEPMD01,0.3462,2141779855
2,20220204200000,MEPMD01,0.435,2141779855
2,20220204220000,MEPMD01,0.4728,2141779855
2,20220214083000,MEPMD01,0.3558,2141779855
2,20220225060000,MEPMD01,0.3216,2141779855
2,20220201183000,MEPMD01,0.3738,2141779855
2,20220222231500,MEPMD01,0.423,2141779855
2,20220204160000,MEPMD01,0.4554,2141779855
2,20220202100000,MEPMD01,0.2874,2141779855
2,20220211021500,MEPMD01,0.357,2141779855
2,20220217174500,MEPMD01,0.3456,2141779855
2,20220225083000,MEPMD01,0.3672,2141779855
2,20220220060000,MEPMD01,0.3546,2141779855
2,20220216133000,MEPMD01,0.3498,2141779855
2,20220208060000,MEPMD01,0.4584,2141779855
2,20220210230000,MEPMD01,0.498,2141779855
2,20220228203000,MEPMD01,0.4716,2141779855
2,20220209233000,MEPMD01,0.4638,2141779855
2,20220201083000,MEPMD01,0.3216,2141779855
2,20220215174500,MEPMD01,0.3096,2141779855
2,20220213210000,MEPMD01,0.4116,2141779855
2,20220221233000,MEPMD01,0.3546,2141779855
2,20220211143000,MEPMD01,0.447,2141779855
2,20220226224500,MEPMD01,0.3852,2141779855
2,20220204060000,MEPMD01,0.3846,2141779855
2,20220220134500,MEPMD01,0.318,2141779855
2,20220219024500,MEPMD01,0.3894,2141779855
2,20220212080000,MEPMD01,0.3492,2141779855
2,20220212063000,MEPMD01,0.3294,2141779855
2,20220202044500,MEPMD01,0.3246,2141779855
2,20220221050000,MEPMD01,0.3492,2141779855
2,20220224183000,MEPMD01,0.4212,2141779855
2,20220225214500,MEPMD01,0.5502,2141779855
2,20220226044500,MEPMD01,0.318,2141779855
2,20220228044500,MEPMD01,0.3558,2141779855
2,20220214170000,MEPMD01,0.381,2141779855
2,20220224170000,MEPMD01,0.2838,2141779855
2,20220206084500,MEPMD01,0.3462,2141779855
2,20220228171500,MEPMD01,0.2772,2141779855
2,20220219080000,MEPMD01,0.3408,2141779855
2,20220223020000,MEPMD01,0.3546,2141779855
2,20220212031500,MEPMD01,0.3684,2141779855
2,20220223124500,MEPMD01,0.3618,2141779855
2,20220204123000,MEPMD01,0.4254,2141779855
2,20220219171500,MEPMD01,0.3426,2141779855
2,20220202091500,MEPMD01,0.3492,2141779855
2,20220227053000,MEPMD01,0.363,2141779855
2,20220223130000,MEPMD01,0.3276,2141779855
2,20220226164500,MEPMD01,0.3534,2141779855
2,20220211210000,MEPMD01,0.588,2141779855
2,20220214063000,MEPMD01,0.3366,2141779855
2,20220202211500,MEPMD01,0.4512,2141779855
2,20220226090000,MEPMD01,0.2856,2141779855
2,20220223203000,MEPMD01,0.4794,2141779855
2,20220207154500,MEPMD01,0.4644,2141779855
2,20220210023000,MEPMD01,0.3666,2141779855
2,20220213123000,MEPMD01,0.3228,2141779855
2,20220228034500,MEPMD01,0.4032,2141779855
2,20220215021500,MEPMD01,0.3726,2141779855
2,20220201111500,MEPMD01,0.3558,2141779855
2,20220215184500,MEPMD01,0.6012,2141779855
2,20220215200000,MEPMD01,0.4002,2141779855
2,20220202163000,MEPMD01,0.393,2141779855
2,20220209061500,MEPMD01,0.3018,2141779855
2,20220224050000,MEPMD01,0.3228,2141779855
2,20220211081500,MEPMD01,0.2712,2141779855
2,20220201090000,MEPMD01,0.4506,2141779855
2,20220228061500,MEPMD01,0.3156,2141779855
2,20220205054500,MEPMD01,0.4578,2141779855
2,20220210114500,MEPMD01,0.4638,2141779855
2,20220218034500,MEPMD01,0.3924,2141779855
2,20220213120000,MEPMD01,0.336,2141779855
2,20220212110000,MEPMD01,0.3678,2141779855
2,20220207021500,MEPMD01,0.36,2141779855
2,20220216020000,MEPMD01,0.375,2141779855
2,20220213070000,MEPMD01,0.408,2141779855
2,20220220054500,MEPMD01,0.3594,2141779855
2,20220206231500,MEPMD01,0.3606,2141779855
2,20220210034500,MEPMD01,0.3522,2141779855
2,20220217030000,MEPMD01,0.4374,2141779855
2,20220212220000,MEPMD01,0.387,2141779855
2,20220224043000,MEPMD01,0.3282,2141779855
2,20220208210000,MEPMD01,0.444,2141779855
2,20220207103000,MEPMD01,0.3474,2141779855
2,20220228174500,MEPMD01,0.348,2141779855
2,20220219210000,MEPMD01,0.5436,2141779855
2,20220221153000,MEPMD01,0.2928,2141779855
2,20220217133000,MEPMD01,0.3576,2141779855
2,20220204103000,MEPMD01,0.4662,2141779855
2,20220213071500,MEPMD01,0.3876,2141779855
2,20220211110000,MEPMD01,0.3786,2141779855
2,20220221080000,MEPMD01,0.3096,2141779855
2,20220219183000,MEPMD01,0.5754,2141779855
2,20220204001500,MEPMD01,0.4266,2141779855
2,20220212120000,MEPMD01,0.3732,2141779855
2,20220221033000,MEPMD01,0.3234,2141779855
2,20220221174500,MEPMD01,0.3414,2141779855
2,20220201193000,MEPMD01,0.4728,2141779855
2,20220227021500,MEPMD01,0.3384,2141779855
2,20220215073000,MEPMD01,0.3948,2141779855
2,20220220210000,MEPMD01,0.2964,2141779855
2,20220212181500,MEPMD01,0.3678,2141779855
2,20220217151500,MEPMD01,0.2994,2141779855
2,20220212173000,MEPMD01,0.4584,2141779855
2,20220201173000,MEPMD01,0.2994,2141779855
2,20220217141500,MEPMD01,0.3162,2141779855
3,20220314114500,MEPMD01,0.3546,2141779855
3,20220308211500,MEPMD01,0.414,2141779855
3,20220301200000,MEPMD01,0.363,2141779855
3,20220324121500,MEPMD01,0.4578,2141779855
3,20220326050000,MEPMD01,0.5316,2141779855
3,20220308230000,MEPMD01,0.4152,2141779855
3,20220310000000,MEPMD01,0.3984,2141779855
3,20220326141500,MEPMD01,0.3066,2141779855
3,20220310161500,MEPMD01,0.3462,2141779855
3,20220318003000,MEPMD01,0.3648,2141779855
3,20220331041500,MEPMD01,0.4218,2141779855
3,20220303053000,MEPMD01,0.3894,2141779855
3,20220322010000,MEPMD01,0.4884,2141779855
3,20220313080000,MEPMD01,0.315,2141779855
3,20220319153000,MEPMD01,0.3174,2141779855
3,20220308180000,MEPMD01,0.2364,2141779855
3,20220323093000,MEPMD01,0.4722,2141779855
3,20220308080000,MEPMD01,0.2946,2141779855
3,20220320060000,MEPMD01,0.4422,2141779855
3,20220310100000,MEPMD01,0.3384,2141779855
3,20220322140000,MEPMD01,0.3462,2141779855
3,20220329023000,MEPMD01,0.417,2141779855
3,20220309181500,MEPMD01,0.3186,2141779855
3,20220308143000,MEPMD01,0.255,2141779855
3,20220313051500,MEPMD01,0.3666,2141779855
3,20220331040000,MEPMD01,0.3978,2141779855
3,20220228220000,MEPMD01,0.4302,2141779855
3,20220306221500,MEPMD01,0.4614,2141779855
3,20220312041500,MEPMD01,0.375,2141779855
3,20220323024500,MEPMD01,0.4302,2141779855
3,20220312224500,MEPMD01,0.4038,2141779855
3,20220302234500,MEPMD01,0.4584,2141779855
3,20220328031500,MEPMD01,0.4662,2141779855
3,20220325051500,MEPMD01,0.4302,2141779855
3,20220317014500,MEPMD01,0.3996,2141779855
3,20220324204500,MEPMD01,0.5148,2141779855
3,20220313054500,MEPMD01,0.3924,2141779855
3,20220306083000,MEPMD01,0.333,2141779855
3,20220308003000,MEPMD01,0.3696,2141779855
3,20220320183000,MEPMD01,0.3606,2141779855
3,20220316131500,MEPMD01,0.3726,2141779855
3,20220331161500,MEPMD01,0.366,2141779855
3,20220323144500,MEPMD01,0.3426,2141779855
3,20220305163000,MEPMD01,0.3432,2141779855
3,20220317184500,MEPMD01,0.357,2141779855
3,20220318194500,MEPMD01,0.4296,2141779855
3,20220325154500,MEPMD01,0.4914,2141779855
3,20220328001500,MEPMD01,0.4002,2141779855
3,20220304003000,MEPMD01,0.348,2141779855
3,20220303064500,MEPMD01,0.3804,2141779855
3,20220311060000,MEPMD01,0.3606,2141779855
3,20220301213000,MEPMD01,0.39,2141779855
3,20220328121500,MEPMD01,0.4536,2141779855
3,20220310191500,MEPMD01,0.4278,2141779855
3,20220311054500,MEPMD01,0.3852,2141779855
3,20220302113000,MEPMD01,0.3084,2141779855
3,20220311044500,MEPMD01,0.3486,2141779855
3,20220313141500,MEPMD01,0.309,2141779855
3,20220309024500,MEPMD01,0.3594,2141779855
3,20220305084500,MEPMD01,0.2814,2141779855
3,20220315074500,MEPMD01,0.357,2141779855
3,20220228214500,MEPMD01,0.4248,2141779855
3,20220329144500,MEPMD01,0.3744,2141779855
3,20220301060000,MEPMD01,0.3576,2141779855
3,20220310081500,MEPMD01,0.3114,2141779855
3,20220317064500,MEPMD01,0.3492,2141779855
3,20220308193000,MEPMD01,0.3492,2141779855
3,20220313110000,MEPMD01,0.2976,2141779855
3,20220317073000,MEPMD01,0.3312,2141779855
3,20220302223000,MEPMD01,0.3978,2141779855
3,20220306034500,MEPMD01,0.3438,2141779855
3,20220307081500,MEPMD01,0.33,2141779855
3,20220306231500,MEPMD01,0.369,2141779855
3,20220324220000,MEPMD01,0.5406,2141779855
3,20220323071500,MEPMD01,0.4404,2141779855
3,20220320084500,MEPMD01,0.3084,2141779855
3,20220303110000,MEPMD01,0.3078,2141779855
3,20220323101500,MEPMD01,0.4398,2141779855
3,20220302054500,MEPMD01,0.3444,2141779855
3,20220316164500,MEPMD01,0.3078,2141779855
3,20220302084500,MEPMD01,0.2952,2141779855
3,20220328224500,MEPMD01,0.441,2141779855
3,20220313220000,MEPMD01,0.4488,2141779855
3,20220328013000,MEPMD01,0.4236,2141779855
3,20220324044500,MEPMD01,0.4092,2141779855
3,20220314230000,MEPMD01,0.459,2141779855
3,20220305213000,MEPMD01,0.4734,2141779855
3,20220305073000,MEPMD01,0.3276,2141779855
3,20220327050000,MEPMD01,0.4218,2141779855
3,20220316104500,MEPMD01,0.2838,2141779855
3,20220331201500,MEPMD01,0.507,2141779855
3,20220315084500,MEPMD01,0.3234,2141779855
3,20220327163000,MEPMD01,0.4134,2141779855
3,20220319111500,MEPMD01,0.2928,2141779855
3,20220313194500,MEPMD01,0.3852,2141779855
3,20220311013000,MEPMD01,0.3294,2141779855
3,20220302213000,MEPMD01,0.4404,2141779855
3,20220315051500,MEPMD01,0.399,2141779855
3,20220331130000,MEPMD01,0.4692,2141779855
3,20220326164500,MEPMD01,0.5574,2141779855
3,20220307074500,MEPMD01,0.315,2141779855
3,20220305040000,MEPMD01,0.4062,2141779855
3,20220331110000,MEPMD01,0.4554,2141779855
3,20220308040000,MEPMD01,0.3414,2141779855
3,20220323103000,MEPMD01,0.4698,2141779855
3,20220316231500,MEPMD01,0.471,2141779855
3,20220325113000,MEPMD01,0.315,2141779855
3,20220319193000,MEPMD01,0.4608,2141779855
3,20220329201500,MEPMD01,0.516,2141779855
3,20220310151500,MEPMD01,0.5016,2141779855
3,20220306140000,MEPMD01,0.3312,2141779855
3,20220302004500,MEPMD01,0.3642,2141779855
3,20220312143000,MEPMD01,0.327,2141779855
3,20220330113000,MEPMD01,0.3438,2141779855
3,20220304024500,MEPMD01,0.3552,2141779855
3,20220304184500,MEPMD01,0.5526,2141779855
3,20220312010000,MEPMD01,0.36,2141779855
3,20220328184500,MEPMD01,0.5094,2141779855
3,20220319023000,MEPMD01,0.366,2141779855
3,20220315140000,MEPMD01,0.384,2141779855
3,20220304093000,MEPMD01,0.243,2141779855
3,20220322091500,MEPMD01,0.4464,2141779855
3,20220306031500,MEPMD01,0.3756,2141779855
3,20220320180000,MEPMD01,0.4806,2141779855
3,20220323133000,MEPMD01,0.3894,2141779855
3,20220311050000,MEPMD01,0.3576,2141779855
3,20220314154500,MEPMD01,0.2898,2141779855
3,20220329180000,MEPMD01,0.3834,2141779855
3,20220314161500,MEPMD01,0.261,2141779855
3,20220312044500,MEPMD01,0.3912,2141779855
3,20220329070000,MEPMD01,0.3804,2141779855
3,20220228224500,MEPMD01,0.5034,2141779855
3,20220304060000,MEPMD01,0.3582,2141779855
3,20220310181500,MEPMD01,0.3372,2141779855
3,20220315101500,MEPMD01,0.3738,2141779855
3,20220310054500,MEPMD01,0.3762,2141779855
3,20220326163000,MEPMD01,0.3972,2141779855
3,20220308203000,MEPMD01,0.3762,2141779855
3,20220309010000,MEPMD01,0.3726,2141779855
3,20220331184500,MEPMD01,0.5628,2141779855
3,20220311133000,MEPMD01,0.3642,2141779855
3,20220301140000,MEPMD01,0.3402,2141779855
3,20220325193000,MEPMD01,0.3738,2141779855
3,20220309154500,MEPMD01,0.312,2141779855
3,20220326180000,MEPMD01,0.3312,2141779855
3,20220304040000,MEPMD01,0.3948,2141779855
3,20220329181500,MEPMD01,0.3354,2141779855
3,20220305193000,MEPMD01,0.372,2141779855
3,20220315063000,MEPMD01,0.3834,2141779855
3,20220314150000,MEPMD01,0.342,2141779855
3,20220314133000,MEPMD01,0.2982,2141779855
3,20220314204500,MEPMD01,0.4146,2141779855
3,20220303113000,MEPMD01,0.348,2141779855
3,20220314214500,MEPMD01,0.4326,2141779855
3,20220324174500,MEPMD01,0.507,2141779855
3,20220320203000,MEPMD01,0.4044,2141779855
3,20220315230000,MEPMD01,0.4314,2141779855
3,20220307173000,MEPMD01,0.2478,2141779855
3,20220315003000,MEPMD01,0.4158,2141779855
3,20220322223000,MEPMD01,0.4818,2141779855
3,20220328181500,MEPMD01,0.378,2141779855
3,20220324060000,MEPMD01,0.4116,2141779855
3,20220303111500,MEPMD01,0.3294,2141779855
3,20220324080000,MEPMD01,0.4482,2141779855
3,20220330014500,MEPMD01,0.5346,2141779855
3,20220324013000,MEPMD01,0.4248,2141779855
3,20220313071500,MEPMD01,0.306,2141779855
3,20220303034500,MEPMD01,0.3744,2141779855
3,20220322204500,MEPMD01,0.5094,2141779855
3,20220311183000,MEPMD01,0.6264,2141779855
3,20220328231500,MEPMD01,0.4176,2141779855
3,20220313191500,MEPMD01,0.39,2141779855
3,20220328183000,MEPMD01,0.3534,2141779855
3,20220326171500,MEPMD01,0.408,2141779855
3,20220306074500,MEPMD01,0.387,2141779855
3,20220311104500,MEPMD01,0.4212,2141779855
3,20220306190000,MEPMD01,0.5298,2141779855
3,20220315181500,MEPMD01,0.3768,2141779855
3,20220324091500,MEPMD01,0.3402,2141779855
3,20220307191500,MEPMD01,0.42,2141779855
3,20220309151500,MEPMD01,0.3354,2141779855
3,20220308030000,MEPMD01,0.3648,2141779855
3,20220316134500,MEPMD01,0.399,2141779855
3,20220326044500,MEPMD01,0.3984,2141779855
3,20220311063000,MEPMD01,0.3876,2141779855
3,20220317123000,MEPMD01,0.3552,2141779855
3,20220319224500,MEPMD01,0.4842,2141779855
3,20220329161500,MEPMD01,0.4638,2141779855
3,20220325153000,MEPMD01,0.4008,2141779855
3,20220307210000,MEPMD01,0.558,2141779855
3,20220319140000,MEPMD01,0.3456,2141779855
3,20220318021500,MEPMD01,0.3732,2141779855
3,20220317174500,MEPMD01,0.336,2141779855
